Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP104222,8000,3000,Business,35,Married,3.0,560.0,3,5.0,40600.0,67000.0,80000,240,Home,Semi-Urban,Undergraduate,Male,Private,0
APP104223,8000,0,Business,21,Married,2.0,551.0,1,15.7,2500.0,170000.0,193000,180,Home,Urban,Undergraduate,Male,Self,0
APP104224,8000,0,Self-Employed,36,Married,1.0,613.0,2,8.3,10000.0,0.0,171000,240,Education,Rural,Graduate,Female,Private,0
APP104225,8000,0,Self-Employed,39,Married,3.0,782.0,0,40.1,9500.0,0.0,186000,60,Education,Semi-Urban,Graduate,Female,Govt,0
APP104226,8000,3000,Salaried,43,Married,3.0,858.0,4,73.0,3700.0,0.0,91000,12,Personal,Rural,Postgraduate,Male,Private,0
APP104227,8000,0,Self-Employed,39,Married,1.0,730.0,0,5.2,29700.0,0.0,111000,240,Personal,Semi-Urban,Graduate,Female,Private,0
APP104228,8000,3000,Salaried,43,Married,1.0,696.0,2,45.8,63400.0,199000.0,187000,36,Home,Urban,Graduate,Male,Private,0
APP104229,8000,0,Salaried,38,Married,2.0,776.0,0,29.5,3800.0,7000.0,164000,60,Personal,Urban,Postgraduate,Female,Govt,1
APP104230,8000,0,Self-Employed,31,Married,1.0,816.0,0,24.3,16500.0,242000.0,202000,120,Home,Semi-Urban,Graduate,Male,Govt,1
APP104231,8000,3000,Self-Employed,26,Single,2.0,597.0,0,12.7,3000.0,37000.0,324000,240,Education,Semi-Urban,Graduate,Male,Private,0
APP104232,8000,0,Salaried,35,Married,0.0,900.0,0,5.0,30400.0,24000.0,64000,240,Personal,Semi-Urban,Graduate,Female,Govt,1
APP104233,8000,0,Business,30,Single,1.0,806.0,2,32.2,28700.0,25000.0,171000,60,Business,Semi-Urban,Postgraduate,Male,Govt,1
APP104234,8000,0,Salaried,36,Single,1.0,533.0,3,5.4,22200.0,42000.0,74000,180,Personal,Semi-Urban,Postgraduate,Female,Private,0
APP104235,8000,0,Salaried,33,Single,1.0,590.0,0,5.0,1500.0,133000.0,106000,240,Home,Urban,Graduate,Male,Self,1
APP104236,8000,0,Salaried,42,Single,0.0,892.0,1,18.7,4700.0,0.0,196000,120,Personal,Urban,Postgraduate,Male,Self,1
APP104237,8000,3000,Self-Employed,38,Married,0.0,757.0,2,46.9,,108000.0,328000,60,Education,Urban,Graduate,Male,Private,0
APP104238,8000,0,Self-Employed,42,Married,3.0,626.0,0,7.9,4500.0,84000.0,149000,240,Education,Urban,Undergraduate,Male,Self,1
APP104239,8000,0,Salaried,42,Married,0.0,663.0,3,6.2,30600.0,123000.0,116000,240,Home,Semi-Urban,Undergraduate,Female,Private,1
APP104240,8000,3000,Self-Employed,36,Single,0.0,747.0,0,27.3,1300.0,0.0,123000,36,Personal,Urban,Postgraduate,Male,Private,0
APP104241,8000,3000,Salaried,36,Single,2.0,735.0,3,8.5,12000.0,277000.0,273000,240,Home,Urban,Graduate,Female,Private,1
APP104242,8000,3000,Self-Employed,43,Single,1.0,771.0,4,17.1,17100.0,64000.0,305000,180,Personal,Urban,Postgraduate,Female,Private,0
APP104243,8000,3000,Salaried,62,Married,2.0,701.0,0,11.1,4000.0,163000.0,290000,240,Personal,Urban,Postgraduate,Female,Private,1
APP104244,8000,0,Salaried,28,Single,1.0,689.0,2,28.1,13400.0,149000.0,146000,60,Home,Rural,Undergraduate,Male,Private,1
APP104245,8000,3000,Business,38,Married,2.0,639.0,1,27.6,12600.0,80000.0,222000,60,Business,Urban,Undergraduate,Female,Private,0
APP104246,8000,3000,Salaried,26,Married,1.0,580.0,2,12.2,6200.0,76000.0,287000,180,Personal,Semi-Urban,Undergraduate,Male,Private,0
APP104247,8000,3000,Salaried,37,Single,3.0,592.0,0,15.2,24000.0,252000.0,311000,180,Home,Urban,Graduate,Male,Self,1
APP104248,8000,0,Self-Employed,31,Married,0.0,,2,23.6,4700.0,191000.0,228000,120,Home,Rural,Undergraduate,Male,Private,0
APP104249,8000,3000,Business,36,Single,0.0,702.0,1,8.9,24100.0,0.0,248000,240,Personal,Rural,Postgraduate,Male,Private,1
APP104250,8000,0,Salaried,39,Married,3.0,541.0,1,6.1,9200.0,24000.0,85000,180,Education,Semi-Urban,Undergraduate,Male,Private,0
APP104251,8000,5100,Salaried,33,Single,2.0,856.0,1,6.3,5900.0,0.0,177000,240,Business,Rural,Graduate,Male,Self,1
APP104252,8000,3000,Salaried,21,Married,2.0,609.0,1,22.1,6500.0,169000.0,136000,60,Home,Urban,Graduate,Male,Private,1
APP104253,8000,3000,Salaried,52,Single,0.0,602.0,0,5.0,2000.0,134000.0,112000,240,Home,Urban,Graduate,Male,Self,1
APP104254,8000,3000,Salaried,46,Single,1.0,653.0,3,7.0,5600.0,51000.0,132000,180,Business,Urban,Graduate,Female,Self,0
APP104255,8000,3000,Self-Employed,36,Single,0.0,466.0,0,90.0,2600.0,141000.0,296000,12,Business,Urban,Graduate,Male,Private,0
APP104256,8000,0,Business,29,Married,0.0,696.0,2,35.1,10600.0,162000.0,196000,60,Home,Urban,Undergraduate,Male,Private,1
APP104257,8000,0,Salaried,38,Single,1.0,590.0,0,55.8,19900.0,0.0,56000,12,Personal,Urban,Graduate,Male,Govt,0
APP104258,8000,0,Salaried,41,Married,3.0,483.0,3,5.0,12800.0,87000.0,76000,180,Home,Semi-Urban,Graduate,Female,Self,0
APP104259,8300,3000,Salaried,45,Married,0.0,676.0,2,26.2,4000.0,155000.0,335000,120,Personal,Semi-Urban,Graduate,Male,Govt,1
APP104260,8000,0,Salaried,46,Married,,,0,5.0,6200.0,0.0,91000,360,Business,Urban,Graduate,Male,Private,0
APP104261,8000,3000,Business,48,Single,0.0,847.0,1,5.8,10700.0,287000.0,233000,360,Home,Urban,Undergraduate,Male,Private,1
APP104262,8000,0,Salaried,21,Married,2.0,696.0,0,5.0,11300.0,98000.0,87000,360,Home,Semi-Urban,Graduate,Female,Private,1
APP104263,8000,3000,Salaried,34,Single,1.0,687.0,1,7.5,41700.0,146000.0,128000,180,Home,Semi-Urban,Graduate,Male,Private,1
APP104264,8000,0,Self-Employed,47,Single,0.0,683.0,0,5.0,15100.0,165000.0,144000,360,Home,Urban,Undergraduate,Female,Self,1
APP104265,8000,0,Salaried,28,Married,2.0,447.0,0,27.8,9400.0,118000.0,142000,60,Home,Urban,Undergraduate,Male,Private,0
APP104266,8000,0,Self-Employed,50,Single,0.0,662.0,3,11.8,9000.0,54000.0,172000,180,Business,Semi-Urban,Graduate,Male,Self,0
APP104267,8000,3000,Salaried,56,Married,0.0,675.0,0,7.1,5700.0,,110000,120,Home,Urban,Undergraduate,Male,Private,1
APP104268,8000,0,Business,49,Single,0.0,666.0,0,17.1,8100.0,27000.0,98000,60,Education,Rural,Postgraduate,Male,Govt,1
APP104269,8000,3000,Business,44,Married,0.0,596.0,1,56.2,16600.0,0.0,231000,36,Personal,Urban,Undergraduate,Male,Govt,0
APP104270,8000,0,Self-Employed,33,Married,0.0,698.0,4,5.4,4000.0,30000.0,67000,180,Education,Urban,Graduate,Male,Private,1
APP104271,8000,3000,Business,40,Married,0.0,592.0,0,88.5,12200.0,0.0,306000,36,Education,Semi-Urban,Undergraduate,Male,Govt,0
APP104272,8000,3000,Salaried,24,Married,1.0,743.0,0,5.0,7300.0,124000.0,113000,240,Home,Rural,Graduate,Female,Private,1
APP104273,8000,0,Salaried,30,Married,0.0,706.0,1,5.0,45200.0,34000.0,132000,360,Personal,Semi-Urban,Graduate,Male,Govt,1
APP104274,8000,3000,Self-Employed,30,Married,0.0,782.0,3,16.5,10900.0,84000.0,95000,60,Home,Urban,Graduate,Female,Private,1
APP104275,8000,0,Self-Employed,38,Married,0.0,622.0,2,14.5,11200.0,29000.0,179000,180,Personal,Urban,Graduate,Male,Private,1
APP104276,8000,3000,Salaried,34,Married,0.0,792.0,1,6.1,3400.0,153000.0,152000,240,Home,Semi-Urban,Undergraduate,Male,Private,1
APP104277,8000,3000,Salaried,40,Married,0.0,699.0,0,12.3,35000.0,19000.0,85000,60,Personal,Urban,Postgraduate,Male,Govt,1
APP104278,8000,3000,Salaried,46,Single,0.0,657.0,2,5.0,13500.0,74000.0,222000,360,Personal,Semi-Urban,Graduate,Male,Private,1
APP104279,8000,0,Salaried,30,Married,3.0,587.0,2,6.6,31700.0,65000.0,236000,360,Personal,Semi-Urban,Graduate,Male,Private,1
APP104280,8000,0,Salaried,39,Single,1.0,699.0,2,79.1,6700.0,234000.0,215000,36,Home,Urban,Graduate,Male,Govt,0
APP104281,8000,0,Self-Employed,33,Single,2.0,637.0,0,90.0,8100.0,178000.0,183000,12,Home,Urban,Undergraduate,Female,Private,0
APP104282,8000,3000,Salaried,39,Single,2.0,677.0,0,5.0,2100.0,24000.0,69000,360,Business,Rural,Postgraduate,Female,Private,1
APP104283,8000,0,Salaried,44,Single,1.0,749.0,0,6.7,51300.0,209000.0,213000,360,Home,Semi-Urban,Postgraduate,Male,Govt,1
APP104284,8000,0,Self-Employed,47,Married,2.0,661.0,2,22.6,11700.0,179000.0,220000,120,Home,Rural,Postgraduate,Female,Private,1
APP104285,8000,3000,Self-Employed,44,Single,1.0,700.0,1,21.4,51800.0,0.0,76000,36,Personal,Urban,Undergraduate,Female,Private,0
APP104286,8000,3000,Business,42,Married,1.0,816.0,0,5.0,5700.0,53000.0,98000,240,Business,Semi-Urban,Postgraduate,Male,Private,1
APP104287,8000,0,Self-Employed,23,Single,3.0,730.0,0,29.9,13000.0,14000.0,135000,60,Education,Urban,Graduate,Female,Private,0
APP104288,8000,0,Salaried,27,Single,0.0,594.0,3,5.0,21900.0,41000.0,125000,360,Personal,Urban,Undergraduate,Male,Private,1
APP104289,8000,0,Business,29,Married,0.0,643.0,0,6.5,11300.0,24000.0,105000,240,Personal,Semi-Urban,Postgraduate,Male,Private,1
APP104290,8000,3000,Salaried,41,Single,0.0,684.0,1,5.3,5800.0,112000.0,118000,240,Home,Rural,Postgraduate,Male,Self,1
APP104291,8000,3000,Salaried,25,Married,2.0,862.0,1,32.3,5000.0,122000.0,211000,60,Personal,Urban,Undergraduate,Male,Govt,1
APP104292,8000,3000,Self-Employed,41,Married,1.0,543.0,2,10.9,5700.0,0.0,270000,240,Business,Rural,Undergraduate,Male,Private,0
APP104293,8000,0,Business,40,Married,3.0,697.0,0,52.5,117100.0,28000.0,228000,60,Business,Semi-Urban,Undergraduate,Male,Private,0
APP104294,8000,0,Salaried,21,Single,1.0,794.0,1,90.0,4400.0,85000.0,106000,12,Home,Urban,Undergraduate,Female,Private,0
APP104295,8000,0,Salaried,27,Single,1.0,727.0,1,12.9,1100.0,50000.0,183000,180,Personal,Rural,Graduate,Female,Private,1
APP104296,8000,0,Salaried,48,Single,1.0,652.0,2,15.2,8400.0,76000.0,199000,180,Education,Semi-Urban,Graduate,Female,Private,1
APP104297,8000,0,Salaried,44,Married,1.0,517.0,1,6.4,8300.0,159000.0,140000,240,Home,Semi-Urban,Postgraduate,Female,Private,0
APP104298,8000,3000,Salaried,29,Married,2.0,808.0,1,6.7,5900.0,0.0,309000,360,Personal,Semi-Urban,Graduate,Female,Private,1
APP104299,8000,0,Self-Employed,27,Single,0.0,637.0,0,5.9,,65000.0,52000,120,Home,Semi-Urban,Undergraduate,Male,Self,0
APP104300,8000,0,Salaried,21,Married,1.0,562.0,4,26.9,,78000.0,221000,120,Education,Rural,Undergraduate,Male,Self,0
APP104301,8000,3000,Business,52,Single,0.0,694.0,1,15.7,2200.0,381000.0,302000,180,Home,Urban,Postgraduate,Male,Private,0
APP104302,8000,3000,Self-Employed,38,Married,1.0,792.0,2,7.8,48000.0,42000.0,102000,120,Education,Urban,Undergraduate,Female,Self,1
APP104303,8000,3000,Self-Employed,56,Married,1.0,716.0,0,7.1,10400.0,66000.0,182000,240,Education,Rural,Graduate,Male,Govt,1
APP104304,8000,3000,Business,36,Married,2.0,639.0,1,11.7,9100.0,0.0,202000,180,Education,Rural,Postgraduate,Female,Private,0
APP104305,8000,0,Salaried,40,Single,2.0,702.0,0,5.0,23200.0,0.0,125000,360,Personal,Urban,Postgraduate,Male,Private,0
APP104306,8000,3000,Salaried,46,Married,1.0,690.0,0,12.8,121800.0,301000.0,302000,240,Home,Urban,Graduate,Male,Govt,1
APP104307,8000,0,Self-Employed,54,Married,0.0,629.0,1,32.5,5400.0,40000.0,185000,60,Personal,Semi-Urban,Graduate,Female,Private,0
APP104308,8000,0,Business,43,Married,2.0,686.0,0,16.6,11000.0,12000.0,72000,60,Business,Urban,Undergraduate,Male,Private,1
APP104309,8000,0,Self-Employed,38,Married,,597.0,1,26.1,18100.0,271000.0,226000,120,Home,Semi-Urban,Postgraduate,Male,Private,1
APP104310,8000,0,Salaried,38,Married,1.0,582.0,1,5.1,16200.0,23000.0,57000,120,Personal,Urban,Undergraduate,Male,Private,1
APP104311,8000,0,Business,27,Married,0.0,729.0,0,16.7,20000.0,70000.0,162000,120,Personal,Semi-Urban,Postgraduate,Male,Private,1
APP104312,9300,3000,Salaried,34,Single,0.0,644.0,0,25.9,20300.0,0.0,228000,60,Personal,Urban,Graduate,Female,Private,0
APP104313,8000,3000,Business,38,Married,1.0,661.0,2,5.0,5400.0,0.0,85000,360,Education,Semi-Urban,Graduate,Male,Private,0
APP104314,8000,0,Business,51,Single,0.0,594.0,2,66.8,,69000.0,182000,36,Personal,Semi-Urban,Graduate,Male,Private,0
APP104315,8000,3000,Salaried,33,Single,3.0,620.0,1,10.8,7200.0,390000.0,320000,240,Home,Semi-Urban,Undergraduate,Male,Private,1
APP104316,8000,0,Self-Employed,48,Married,1.0,628.0,1,90.0,10700.0,1000.0,136000,12,Education,Urban,Graduate,Female,Private,0
APP104317,8000,3000,Salaried,37,Married,1.0,611.0,2,16.1,15000.0,117000.0,202000,120,Personal,Urban,Undergraduate,Male,Govt,0
APP104318,8000,0,Salaried,50,Single,0.0,643.0,0,14.4,4000.0,98000.0,122000,120,Home,Urban,Undergraduate,Male,Govt,1
APP104319,8000,0,Salaried,44,Married,,689.0,1,19.4,12500.0,0.0,216000,120,Personal,Semi-Urban,Undergraduate,Female,Private,0
APP104320,8000,0,Self-Employed,44,Married,2.0,789.0,2,18.2,15100.0,42000.0,226000,180,Personal,Semi-Urban,Graduate,Male,Private,1
APP104321,8000,0,Business,47,Married,,740.0,1,7.1,1200.0,67000.0,124000,240,Personal,Urban,Undergraduate,Female,Private,1
APP104322,8000,3000,Self-Employed,46,Single,1.0,641.0,1,16.3,32900.0,367000.0,301000,180,Home,Semi-Urban,Graduate,Male,Govt,1
APP104323,8000,0,Salaried,48,Married,1.0,615.0,1,5.0,3600.0,5000.0,87000,240,Business,Semi-Urban,Graduate,Male,Private,0
APP104324,8000,3000,Business,59,Single,1.0,511.0,1,5.5,10600.0,94000.0,187000,360,Personal,Semi-Urban,Graduate,Male,Self,1
APP104325,8000,0,Business,54,Single,2.0,603.0,2,5.0,37400.0,40000.0,96000,360,Education,Urban,Undergraduate,Female,Self,0
APP104326,8000,0,Salaried,42,Married,2.0,573.0,1,5.0,15600.0,102000.0,91000,240,Home,Rural,Graduate,Female,Private,1
APP104327,8000,3000,Business,33,Married,1.0,684.0,0,74.1,22900.0,97000.0,292000,36,Personal,Rural,Postgraduate,Male,Govt,0
APP104328,8000,0,Salaried,41,Married,3.0,830.0,0,6.5,24600.0,76000.0,185000,360,Business,Rural,Graduate,Male,Private,1
APP104329,8000,3000,Business,21,Married,1.0,636.0,1,5.0,5000.0,46000.0,84000,360,Personal,Urban,Graduate,Female,Private,0
APP104330,8000,3000,Salaried,46,Married,0.0,549.0,0,8.5,2900.0,131000.0,266000,240,Personal,Rural,Graduate,Female,Private,0
APP104331,8000,0,Salaried,27,Married,1.0,662.0,0,10.9,12300.0,0.0,158000,180,Education,Urban,Undergraduate,Female,Govt,0
APP104332,8000,0,Salaried,49,Married,1.0,640.0,0,43.3,16500.0,0.0,199000,60,Education,Semi-Urban,Postgraduate,Male,Self,0
APP104333,8000,0,Self-Employed,57,Married,0.0,793.0,0,7.1,24400.0,179000.0,162000,240,Home,Semi-Urban,Undergraduate,Female,Private,1
APP104334,8000,0,Salaried,23,Married,1.0,510.0,0,5.0,17700.0,59000.0,120000,360,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP104335,8000,3000,Salaried,37,Single,1.0,590.0,0,7.5,5000.0,0.0,197000,240,Education,Semi-Urban,Undergraduate,Male,Private,0
APP104336,8000,3000,Self-Employed,27,Married,2.0,740.0,1,5.0,19500.0,114000.0,103000,240,Home,Urban,Postgraduate,Male,Private,1
APP104337,8000,3000,Business,21,Single,2.0,506.0,4,20.2,1000.0,0.0,148000,60,Education,Rural,Postgraduate,Female,Private,0
APP104338,8000,3000,Salaried,36,Married,2.0,715.0,2,5.0,28900.0,0.0,72000,120,Business,Semi-Urban,Postgraduate,Male,Private,0
APP104339,8000,0,Salaried,44,Married,0.0,604.0,2,7.1,3300.0,52000.0,126000,240,Personal,Rural,Graduate,Male,Private,0
APP104340,8000,0,Salaried,45,Married,1.0,756.0,2,59.1,3300.0,76000.0,66000,12,Home,Urban,Undergraduate,Female,Self,0
APP104341,8000,0,Salaried,39,Married,1.0,667.0,1,10.2,97600.0,0.0,175000,240,Business,Semi-Urban,Postgraduate,Male,Private,0
APP104342,8000,3000,Business,21,Married,0.0,665.0,0,13.4,8600.0,378000.0,307000,240,Home,Semi-Urban,Undergraduate,Female,Self,1
APP104343,8000,3000,Business,39,Single,0.0,725.0,1,17.8,6300.0,307000.0,262000,120,Home,Semi-Urban,Undergraduate,Female,Private,1
APP104344,8000,3000,Self-Employed,23,Single,0.0,681.0,0,27.6,2600.0,117000.0,121000,36,Home,Semi-Urban,Graduate,Male,Private,0
APP104345,8000,0,Salaried,23,Married,0.0,560.0,1,5.0,12600.0,172000.0,145000,360,Home,Urban,Postgraduate,Female,Private,1
APP104346,8000,0,Self-Employed,28,Married,2.0,633.0,0,65.3,17900.0,230000.0,185000,36,Home,Urban,Graduate,Female,Self,0
APP104347,8000,3800,Self-Employed,48,Married,0.0,533.0,0,25.0,5700.0,0.0,299000,120,Personal,Semi-Urban,Postgraduate,Female,Govt,0
APP104348,9200,3000,Business,43,Married,0.0,594.0,1,5.0,900.0,68000.0,156000,240,Personal,Semi-Urban,Postgraduate,Female,Private,0
APP104349,8000,0,Self-Employed,41,Married,0.0,487.0,0,5.0,41200.0,0.0,140000,360,Personal,Urban,Undergraduate,Female,Private,0
APP104350,8000,0,Self-Employed,29,Married,2.0,890.0,0,5.0,6100.0,0.0,68000,360,Personal,Semi-Urban,Graduate,Male,Govt,1
APP104351,8000,3000,Self-Employed,34,Married,0.0,661.0,2,14.9,5900.0,46000.0,258000,180,Personal,Semi-Urban,Graduate,Male,Govt,0
APP104352,8000,0,Salaried,24,Married,0.0,727.0,0,10.4,7800.0,112000.0,131000,180,Home,Semi-Urban,Graduate,Female,Self,1
APP104353,8000,0,Business,51,Married,0.0,604.0,0,5.0,3600.0,23000.0,56000,360,Personal,Urban,Graduate,Male,Govt,1
APP104354,8000,3000,Salaried,59,Married,0.0,727.0,0,11.6,29000.0,0.0,206000,180,Personal,Semi-Urban,Undergraduate,Male,Govt,1
APP104355,8000,3000,Self-Employed,43,Married,0.0,741.0,1,14.4,16800.0,133000.0,275000,180,Business,Semi-Urban,Undergraduate,Female,Self,1
APP104356,8000,3000,Salaried,45,Single,2.0,764.0,0,6.5,13200.0,93000.0,78000,120,Home,Semi-Urban,Postgraduate,Female,Private,1
APP104357,8000,3000,Self-Employed,36,Married,0.0,656.0,2,14.0,81800.0,162000.0,172000,120,Home,Rural,Undergraduate,Male,Private,1
APP104358,8000,3000,Self-Employed,21,Single,0.0,771.0,0,8.3,4000.0,62000.0,193000,180,Personal,Semi-Urban,Graduate,Female,Private,1
APP104359,8000,3000,Salaried,29,Single,0.0,625.0,0,23.6,29000.0,67000.0,330000,120,Personal,Urban,Graduate,Female,Private,1
APP104360,8000,3000,Salaried,33,Single,2.0,713.0,0,10.4,900.0,121000.0,124000,120,Home,Urban,Graduate,Male,Self,1
APP104361,8000,0,Self-Employed,34,Single,0.0,676.0,1,7.9,15400.0,0.0,205000,360,Personal,Urban,Undergraduate,Female,Private,0
APP104362,8000,3000,Self-Employed,31,Single,3.0,558.0,2,6.8,77500.0,115000.0,105000,120,Home,Urban,Postgraduate,Male,Self,1
APP104363,8000,3000,Salaried,38,Single,2.0,515.0,0,47.7,2800.0,0.0,320000,60,Business,Rural,Postgraduate,Male,Private,0
APP104364,8000,3000,Salaried,29,Married,1.0,653.0,0,12.8,41900.0,163000.0,147000,120,Home,Rural,Graduate,Male,Private,1
APP104365,8000,0,Self-Employed,59,Married,2.0,653.0,0,5.9,2000.0,78000.0,76000,180,Home,Semi-Urban,Graduate,Male,Govt,1
APP104366,8000,0,Salaried,24,Single,,631.0,3,5.0,64700.0,117000.0,121000,360,Home,Urban,Undergraduate,Male,Govt,1
APP104367,8000,0,Salaried,46,Single,1.0,774.0,0,5.0,5100.0,,51000,240,Education,Urban,Graduate,Female,Private,1
APP104368,8000,0,Salaried,35,Single,1.0,795.0,1,5.0,3900.0,87000.0,69000,360,Home,Rural,Undergraduate,Female,Govt,1
APP104369,8000,3000,Salaried,42,Single,1.0,739.0,0,5.3,4700.0,72000.0,197000,360,Personal,Rural,Graduate,Male,Private,1
APP104370,8000,0,Salaried,43,Single,0.0,724.0,1,8.8,8400.0,0.0,229000,360,Business,Urban,Graduate,Female,Self,0
APP104371,8000,3000,Salaried,39,Single,1.0,656.0,2,29.0,7000.0,197000.0,183000,60,Home,Semi-Urban,Postgraduate,Male,Private,0
APP104372,8000,0,Salaried,26,Single,2.0,687.0,1,11.6,7700.0,7000.0,175000,180,Personal,Urban,Graduate,Male,Govt,0
APP104373,8000,3000,Salaried,34,Married,0.0,694.0,3,19.8,11100.0,268000.0,253000,120,Home,Urban,Postgraduate,Female,Private,0
APP104374,8000,0,Salaried,39,Single,3.0,684.0,1,5.0,10300.0,15000.0,55000,120,Education,Urban,Postgraduate,Male,Self,0
APP104375,8000,3000,Salaried,39,Single,0.0,701.0,4,6.3,8200.0,157000.0,151000,240,Home,Semi-Urban,Postgraduate,Male,Private,1
APP104376,8000,0,Salaried,27,Single,3.0,676.0,1,28.3,5200.0,229000.0,239000,120,Home,Urban,Undergraduate,Female,Private,0
APP104377,10900,3000,Business,50,Single,1.0,627.0,1,5.0,12400.0,40000.0,86000,240,Personal,Urban,Postgraduate,Male,Private,1
APP104378,8000,0,Salaried,21,Married,1.0,687.0,2,13.8,11800.0,169000.0,138000,120,Home,Urban,Graduate,Female,Govt,0
APP104379,8000,3000,Salaried,35,Married,2.0,658.0,0,24.8,11300.0,60000.0,287000,120,Business,Urban,Postgraduate,Male,Private,0
APP104380,8000,0,Salaried,28,Single,2.0,810.0,0,11.1,8100.0,32000.0,103000,120,Personal,Semi-Urban,Postgraduate,Male,Private,1
APP104381,8000,3000,Salaried,39,Married,0.0,641.0,0,8.3,4100.0,3000.0,329000,360,Personal,Urban,Graduate,Male,Self,0
APP104382,8000,0,Self-Employed,48,Married,2.0,900.0,0,6.1,8700.0,0.0,141000,240,Business,Rural,Undergraduate,Male,Private,1
APP104383,8000,0,Self-Employed,23,Married,0.0,803.0,3,8.5,6100.0,123000.0,223000,360,Business,Urban,Postgraduate,Male,Private,1
APP104384,8000,0,Business,61,Single,1.0,578.0,0,5.6,1000.0,59000.0,149000,360,Personal,Urban,Undergraduate,Male,Self,0
APP104385,8000,0,Self-Employed,40,Single,3.0,792.0,0,8.9,22000.0,16000.0,124000,180,Education,Urban,Undergraduate,Female,Self,1
APP104386,8000,0,Business,41,Single,0.0,668.0,0,31.6,10500.0,181000.0,184000,60,Home,Urban,Graduate,Female,Private,1
APP104387,8000,3000,Salaried,23,Single,0.0,722.0,1,12.8,7900.0,170000.0,319000,240,Personal,Urban,Postgraduate,Male,Self,1
APP104388,8000,3000,Salaried,37,Married,1.0,805.0,2,5.1,13700.0,28000.0,165000,240,Personal,Urban,Graduate,Male,Self,1
APP104389,8000,3000,Salaried,47,Married,0.0,602.0,1,16.8,3800.0,66000.0,294000,180,Business,Rural,Graduate,Male,Self,0
APP104390,8000,0,Salaried,40,Married,0.0,630.0,1,41.8,31600.0,215000.0,175000,60,Home,Semi-Urban,Undergraduate,Female,Self,1
APP104391,8000,3000,Salaried,39,Single,1.0,,0,8.5,27100.0,182000.0,166000,180,Home,Rural,Undergraduate,Female,Private,1
APP104392,8000,0,Self-Employed,37,Married,1.0,614.0,4,14.0,2500.0,64000.0,59000,60,Home,Urban,Graduate,Male,Private,0
APP104393,8000,3000,Salaried,24,Single,1.0,479.0,0,5.0,4300.0,51000.0,148000,360,Business,Semi-Urban,Postgraduate,Female,Govt,0
APP104394,8000,3000,Business,24,Married,1.0,766.0,0,9.9,15900.0,250000.0,285000,240,Home,Urban,Undergraduate,Male,Private,1
APP104395,8000,0,Business,49,Married,3.0,697.0,2,13.7,10400.0,9000.0,66000,60,Education,Semi-Urban,Postgraduate,Male,Govt,0
APP104396,8000,0,Salaried,46,Single,3.0,677.0,0,33.7,8000.0,0.0,158000,60,Education,Rural,Undergraduate,Male,Govt,0
APP104397,8000,0,Salaried,48,Married,2.0,675.0,2,8.4,12600.0,146000.0,146000,240,Home,Rural,Undergraduate,Male,Private,1
APP104398,8000,3000,Salaried,29,Single,,881.0,0,9.5,,0.0,241000,240,Education,Urban,Graduate,Male,Govt,1
APP104399,8000,0,Salaried,36,Married,0.0,771.0,0,18.1,3200.0,134000.0,228000,180,Personal,Urban,Graduate,Male,Self,1
APP104400,8000,0,Salaried,50,Married,2.0,602.0,0,11.7,4400.0,214000.0,192000,240,Home,Urban,Postgraduate,Female,Self,1
APP104401,8000,0,Salaried,25,Married,,675.0,2,7.7,17400.0,0.0,146000,240,Personal,Urban,Graduate,Male,Govt,0
APP104402,8000,3000,Salaried,49,Married,3.0,786.0,0,23.5,900.0,49000.0,285000,120,Business,Urban,Postgraduate,Male,Private,1
APP104403,8000,0,Salaried,32,Single,1.0,776.0,1,6.3,9700.0,63000.0,183000,360,Business,Urban,Postgraduate,Male,Self,1
APP104404,8000,3000,Business,29,Married,2.0,536.0,1,17.7,5600.0,99000.0,302000,180,Personal,Urban,Undergraduate,Male,Self,0
APP104405,8000,0,Self-Employed,37,Married,0.0,618.0,2,90.0,15500.0,57000.0,187000,12,Personal,Semi-Urban,Graduate,Male,Self,0
APP104406,8000,0,Business,26,Married,1.0,577.0,0,21.9,18200.0,176000.0,193000,120,Home,Semi-Urban,Graduate,Male,Self,0
APP104407,8000,0,Salaried,21,Single,2.0,729.0,1,22.2,44300.0,0.0,64000,36,Business,Rural,Graduate,Male,Self,0
APP104408,8000,0,Salaried,38,Single,2.0,582.0,2,5.0,2500.0,48000.0,50000,120,Home,Urban,Postgraduate,Male,Private,0
APP104409,8000,3000,Self-Employed,43,Married,1.0,819.0,0,13.2,3600.0,30000.0,318000,240,Education,Urban,Graduate,Male,Private,1
APP104410,8000,0,Salaried,50,Married,0.0,764.0,4,90.0,8500.0,122000.0,96000,12,Home,Semi-Urban,Postgraduate,Male,Self,0
APP104411,8000,0,Salaried,44,Single,2.0,657.0,0,5.0,33200.0,93000.0,80000,360,Home,Semi-Urban,Graduate,Female,Private,1
APP104412,8000,0,Self-Employed,57,Single,,566.0,0,5.0,12500.0,65000.0,78000,240,Home,Urban,Postgraduate,Female,Self,0
APP104413,8000,3000,Self-Employed,51,Married,0.0,608.0,0,35.6,,114000.0,261000,60,Personal,Rural,Graduate,Male,Private,0
